rowkey,source_date,location,radius,confidence,mode,satellite,kecamatan,kabupaten,provinsi,created_at,original_id
bd1132d8-6596-4837-803b-464f0e738fec,2021-04-19 01:58:52,0101000020E61000004243FF04179A5E40EC1516DC0FF80EC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277083
3f7a76fc-8859-4cca-9fcd-7d5fd94043b4,2021-04-19 01:58:52,0101000020E6100000DE7536E49F9A5E402F14B01D8C380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277085
8f16bfb9-9aa3-4d8d-b098-cf76a04cfab3,2021-04-19 01:58:52,0101000020E6100000DE7536E49F9A5E403AEAE8B81A390FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277084
f4e2db9d-2505-4a19-a551-fe89fbaf8a75,2021-04-19 01:58:52,0101000020E610000006F52D73BA9A5E403B8E1F2A8D380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277096
e3252e0e-b6cc-4ffc-9a0b-47c43e054f86,2021-04-19 01:58:52,0101000020E610000006F52D73BA9A5E403FA7203F1B390FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277097
9909824c-9734-4379-a001-1972498259a4,2021-04-19 01:58:52,0101000020E610000016325706D59A5E4036751E15FF370FC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277103
e5eea719-c8c8-41a9-8b72-9696774ae098,2021-04-19 01:58:52,0101000020E610000016325706D59A5E40404B57B08D380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277104
c9c9c952-3235-4f9f-a104-afacc66741d3,2021-04-19 01:58:52,0101000020E610000026AAB706B69A5E4030B8E68EFE370FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277093
f44bcd6d-f0f2-45a2-aced-bc24c35c94b2,2021-04-19 01:58:52,0101000020E610000026AAB706B69A5E4035D1E7A38C380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277094
a9a55621-f93e-40dc-b033-a7ef4850e9be,2021-04-19 01:58:52,0101000020E610000036E7E099D09A5E4036751E15FF370FC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277102
2dae4e68-08c8-4f2b-9bf1-b136400ce2fd,2021-04-19 01:58:52,0101000020E6100000465F419AB19A5E4035D1E7A38C380FC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277092
6f2f2325-9ed1-4a86-aa8e-a01b8f38de89,2021-04-19 01:58:52,0101000020E61000004E29AF95D09A5E403B8E1F2A8D380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277101
f4cfa460-20f6-4dab-a4c4-94cc1cdae2f7,2021-04-19 01:58:52,0101000020E61000006614CB2DAD9A5E4035D1E7A38C380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277090
ad6252b4-2286-412c-aa3b-4adcd2fa7287,2021-04-19 01:58:52,0101000020E61000006614CB2DAD9A5E403AEAE8B81A390FC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277091
822134f8-4542-4606-aae6-114e6cab214c,2021-04-19 01:58:52,0101000020E610000086C954C1A89A5E4035D1E7A38C380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277088
61ad3abe-390c-429e-a647-838ff7f0948c,2021-04-19 01:58:52,0101000020E61000009E0B23BDA89A5E403AEAE8B81A390FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277089
03e159d7-313d-46d0-8aab-009a2fda9edb,2021-04-19 01:58:52,0101000020E6100000BEC0AC50A49A5E4035D1E7A38C380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277086
cbe12d10-91aa-4e95-81de-aefe9a95c09c,2021-04-19 01:58:52,0101000020E6100000BEC0AC50A49A5E403AEAE8B81A390FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277087
8f0d809d-64f0-4b71-ac9d-a8592a2f180f,2021-04-19 01:58:52,0101000020E6100000CEFDD5E3BE9A5E4030B8E68EFE370FC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277098
8994924c-46bd-46fd-bca5-18b5c1760fe0,2021-04-19 01:58:52,0101000020E6100000CEFDD5E3BE9A5E403B8E1F2A8D380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277099
a0761111-467f-4e97-b2fc-a67f2988160a,2021-04-19 01:58:52,0101000020E6100000E63FA4DFBE9A5E403FA7203F1B390FC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277100
01547ace-a351-44f2-9026-b5978b7687fd,2021-04-19 01:58:52,0101000020E6100000EEB25F77BA9A5E4030B8E68EFE370FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277095
b2223d1b-8ee7-43f6-88c8-9b8bdc9ef9b5,2021-04-19 01:58:52,0101000020E6100000F67CCD72D99A5E40404B57B08D380FC0,90,7,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277105
e2994d4c-7462-4ba9-b905-b0dedbdfbbe8,2021-04-19 01:58:52,0101000020E61000001EFCC401F49A5E4041EF8D2100380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277112
6a0eb07e-4a54-46ff-a944-a2c9c92f4215,2021-04-19 01:58:52,0101000020E61000001EFCC401F49A5E4046088F368E380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277111
b57bd9db-0fd1-4f56-a756-3c0a3e0477ef,2021-04-19 01:58:52,0101000020E610000086E5CFB7059B5E4041EF8D2100380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277115
a5ed6d70-6610-47d9-8b1b-60a04abe6f5e,2021-04-19 01:58:52,0101000020E6100000B612BA4BE29A5E403C32569BFF370FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277109
5ba3a4d0-7df7-4b37-8cec-d4d2de879021,2021-04-19 01:58:52,0101000020E6100000B612BA4BE29A5E40404B57B08D380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277110
37f41979-d543-4982-a169-130e1f0d9e8a,2021-04-19 01:58:52,0101000020E6100000D6C743DFDD9A5E40315C1D0071370FC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277106
fb1ab488-bc90-4768-9359-649a60333b1a,2021-04-19 01:58:52,0101000020E6100000D6C743DFDD9A5E403C32569BFF370FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277107
5cb56d3f-2b02-46ee-8c22-4ec602babe4a,2021-04-19 01:58:52,0101000020E6100000D6C743DFDD9A5E40404B57B08D380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277108
a6ea0efb-56cb-4901-b793-15d175981110,2021-04-19 01:58:52,0101000020E6100000E6046D72F89A5E4041EF8D2100380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277113
b71f993b-c2f7-41cc-bfa6-8f48501cffeb,2021-04-19 01:58:52,0101000020E6100000FE463B6EF89A5E4046088F368E380FC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277114
cec9086f-7d89-4021-b0b5-18c8b8ee1910,2021-04-19 03:35:05,0101000020E610000074D3669C86B9584000C5C8923996EDBF,90,9,pixel,landsat8,Siberut Barat,Kepulauan Mentawai,Sumatera Barat,2021-04-20 16:42:20.707331,277138
b0b0153e-ad4b-49a7-91da-ab17daaf317f,2021-04-19 03:35:05,0101000020E61000006DFE5F75E4095940923B6C223357F33F,90,9,pixel,landsat8,Tembusan,Rokan Hulu,Riau,2021-04-20 16:42:20.707331,277136
7d61e93e-1e99-4b4c-b9bd-e54c3989c547,2021-04-19 03:35:05,0101000020E610000076711B0DE0095940923B6C223357F33F,90,7,pixel,landsat8,Tembusan,Rokan Hulu,Riau,2021-04-20 16:42:20.707331,277137
3603ca4b-04a7-4822-b08c-0b98fdb2fb90,2021-04-19 03:35:05,0101000020E6100000AF43352559F6584054E1CFF066AD0040,90,9,pixel,landsat8,Bilah Hulu,Labuhanbatu,Sumatera Utara,2021-04-20 16:42:20.707331,277126
53d80a7e-a5ab-4b2d-ae3b-2046afb39ec7,2021-04-19 03:35:05,0101000020E6100000AF43352559F6584059FAD005F5AD0040,90,9,pixel,landsat8,Bilah Hulu,Labuhanbatu,Sumatera Utara,2021-04-20 16:42:20.707331,277127
dec8ab36-d305-4f02-8aae-5793ce36ac2e,2021-04-19 03:35:05,0101000020E610000058E6ADBA0E0559403222516859D70040,90,7,pixel,landsat8,Kampung Rakyat,Labuhan Batu Selatan,Sumatera Utara,2021-04-20 16:42:20.707331,277132
1212741d-f51d-4401-85fa-f626bd3db9b7,2021-04-19 03:35:05,0101000020E6100000789B374E0A0559403222516859D70040,90,7,pixel,landsat8,Kampung Rakyat,Labuhan Batu Selatan,Sumatera Utara,2021-04-20 16:42:20.707331,277133
4d234b8a-0d23-412e-98f7-9329abd1a3f7,2021-04-19 03:35:05,0101000020E61000004374081C09EA58406BD44334BA830440,90,9,pixel,landsat8,Kwaluh Hulu,Labuhanbatu Utara,Sumatera Utara,2021-04-20 16:42:20.707331,277124
299a4eca-ad41-4618-96ee-ebd5f5c9eb18,2021-04-19 03:35:05,0101000020E61000004374081C09EA584070ED444948840440,90,9,pixel,landsat8,Kwaluh Hulu,Labuhanbatu Utara,Sumatera Utara,2021-04-20 16:42:20.707331,277125
126fcc85-24d9-4ad9-b780-da0c61b28883,2021-04-19 03:35:05,0101000020E610000043CA4FAA7DFD58408FFE976BD1020640,90,7,pixel,landsat8,Kwaluh Hilir,Labuhanbatu Utara,Sumatera Utara,2021-04-20 16:42:20.707331,277130
20a03d5e-727a-43ec-bf26-3f2a204b8ad8,2021-04-19 03:35:05,0101000020E6100000637FD93D79FD5840941799805F030640,90,7,pixel,landsat8,Kwaluh Hilir,Labuhanbatu Utara,Sumatera Utara,2021-04-20 16:42:20.707331,277131
e8e201ce-1a99-4230-89eb-0dc3a55164ca,2021-04-19 03:35:05,0101000020E6100000772E8CF4A2C0584069C70DBF9B0E0A40,90,9,pixel,landsat8,Sipispis,Serdang Bedagai,Sumatera Utara,2021-04-20 16:42:20.707331,277118
689df21a-ba59-4b9e-becf-fecc9065425a,2021-04-19 03:35:05,0101000020E61000009432A9A10DC958400936AE7FD7470A40,90,9,pixel,landsat8,Tebing Syahbandar,Serdang Bedagai,Sumatera Utara,2021-04-20 16:42:20.707331,277122
40fbc361-e532-4eb3-8083-76807c8a9847,2021-04-19 03:35:05,0101000020E61000009432A9A10DC95840FE5F75E448470A40,90,9,pixel,landsat8,Tebing Syahbandar,Serdang Bedagai,Sumatera Utara,2021-04-20 16:42:20.707331,277123
9a4fbd09-6d19-4813-81f0-c2ae5c55eca0,2021-04-19 03:35:05,0101000020E6100000B4E7323509C958400936AE7FD7470A40,90,9,pixel,landsat8,Tebing Syahbandar,Serdang Bedagai,Sumatera Utara,2021-04-20 16:42:20.707331,277119
0dd9f5c5-305c-43fc-807e-55d919705613,2021-04-19 03:35:05,0101000020E6100000B4E7323509C958400E4FAF9465480A40,90,9,pixel,landsat8,Tebing Syahbandar,Serdang Bedagai,Sumatera Utara,2021-04-20 16:42:20.707331,277120
fc85ce62-7fcb-463a-9d46-cdf275df0995,2021-04-19 03:35:05,0101000020E6100000B4E7323509C95840FE5F75E448470A40,90,9,pixel,landsat8,Tebing Syahbandar,Serdang Bedagai,Sumatera Utara,2021-04-20 16:42:20.707331,277121
03d235c2-8e33-4bd9-9868-6f5e13aca230,2021-04-20 16:48:29,0101000020E61000002F22FE1F6F295E40BE1ADADF5D5524C0,1125,8,cluster,noaa20,Pahungalodu,Sumba Timur,Nusa Tenggara Timur,2021-04-20 19:42:20.713455,3295574
590d03c7-a1de-4f7d-80d8-7ee908e84a28,2021-04-20 16:48:29,0101000020E61000007B7B002061BB60405FED07C0683C00C0,1125,8,cluster,noaa20,Bintuni,Telukbintuni,Papua Barat,2021-04-20 19:42:20.713455,3295565
c84991dc-98ca-468f-a976-a8b9717391e0,2021-04-20 16:48:29,0101000020E6100000811302A007DC5F4099BCE057D550F7BF,1500,8,cluster,noaa20,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 19:42:20.713455,3295566
cc6793f0-ddf2-4b42-9ef7-b7ededb83c28,2021-04-20 16:48:29,0101000020E61000006642FE5F768A5E40DB4414300DA906C0,1280,8,cluster,noaa20,Bahodopi,Morowali,Sulawesi Tengah,2021-04-20 19:42:20.713455,3295569
3decf6ec-f69f-480d-8098-950a9704d62c,2021-04-20 16:48:29,0101000020E610000032AF0200B08A5E40500ACA9F35C806C0,1125,8,cluster,noaa20,Bahodopi,Morowali,Sulawesi Tengah,2021-04-20 19:42:20.713455,3295570
dd1e128c-b444-4110-b55a-cc80b5b2c08b,2021-04-20 16:48:29,0101000020E6100000C6E0FEAF3CE85C40E4A5D56FAAF60CC0,1280,8,cluster,noaa20,Angsana,Tanahbumbu,Kalimantan Selatan,2021-04-20 19:42:20.713455,3295572
500f3e66-a6ae-4a5b-8a98-6e4be9dfc8bb,2021-04-20 16:48:29,0101000020E610000040F6FE2FECCE5C4081EA6160048A07C0,1280,8,cluster,noaa20,Lokpaikat,Tapin,Kalimantan Selatan,2021-04-20 19:42:20.713455,3295571
c1a6493a-5c2e-462b-abad-30509e034718,2021-04-20 16:48:29,0101000020E6100000153902C04ADE5D408BAFB0BF7067F1BF,1125,8,cluster,noaa20,Bambalamotu,Mamuju Utara,Sulawesi Barat,2021-04-20 19:42:20.713455,3295567
db18f827-fc64-423c-b4ac-29816b68aca3,2021-04-20 16:48:29,0101000020E61000009F220350D7D35D404D03B300753CFBBF,1280,8,cluster,noaa20,Sarudu,Mamuju Utara,Sulawesi Barat,2021-04-20 19:42:20.713455,3295568
14d83c59-2862-4249-b1fa-338649c8dd73,2021-04-20 16:48:29,0101000020E610000002A5FCFFD3185C40D3EC0D004D4B1EC0,1125,8,cluster,noaa20,Trowulan,Mojokerto,Jawa Timur,2021-04-20 19:42:20.713455,3295573
db812b77-06ed-4495-8d73-2100f71a3f37,2021-04-20 16:48:29,0101000020E610000025DA02008FFF5F40F510AEFC09D9DE3F,1125,8,cluster,noaa20,Weda Tengah,Halmahera Tengah,Maluku Utara,2021-04-20 19:42:20.713455,3295563
aeb26d28-dc34-4b57-a1cd-690dd273e5de,2021-04-20 16:48:29,0101000020E610000021A801207AD95F40873296E126C0D43F,1125,8,cluster,noaa20,Pulau Makian,Halmahera Selatan,Maluku Utara,2021-04-20 19:42:20.713455,3295564
4c3049bd-ffa4-43fb-8401-4d2f8cf5427e,2021-04-20 16:48:29,0101000020E61000002F22FE1F6F295E40BE1ADADF5D5524C0,1125,8,pixel,noaa20,Pahungalodu,Sumba Timur,Nusa Tenggara Timur,2021-04-20 19:42:21.005289,277181
f323177d-3445-4e83-8c0f-1ecc004f40a8,2021-04-20 16:48:29,0101000020E61000007B7B002061BB60405FED07C0683C00C0,1125,8,pixel,noaa20,Bintuni,Telukbintuni,Papua Barat,2021-04-20 19:42:21.005289,277165
6d4d8af8-5c45-44ce-b537-091a0201513c,2021-04-20 16:48:29,0101000020E6100000196B03A01FDC5F40FDA2C2E0B358F7BF,1125,8,pixel,noaa20,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 19:42:21.005289,277169
161119ce-58f7-4e2f-90b1-9013bd345e76,2021-04-20 16:48:29,0101000020E610000039AD042028DC5F4055549A202C4BF7BF,1125,8,pixel,noaa20,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 19:42:21.005289,277166
0f2c3823-529d-42b0-8dea-db4ed8972c08,2021-04-20 16:48:29,0101000020E610000036200040E7DB5F400750429F7E56F7BF,1125,8,pixel,noaa20,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 19:42:21.005289,277168
bbbb44af-735b-430c-ac81-4e3f97ce1b2e,2021-04-20 16:48:29,0101000020E61000007A150080EFDB5F400BABE3BEF648F7BF,1125,8,pixel,noaa20,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 19:42:21.005289,277167
31f46ec7-f2af-4348-8dd9-e9ea02f67c20,2021-04-20 16:48:29,0101000020E6100000CADFFFBF988A5E409F17D5BF77A506C0,1125,8,pixel,noaa20,Bahodopi,Morowali,Sulawesi Tengah,2021-04-20 19:42:21.005289,277174
7674e19f-071f-4f50-9f98-41ac93cb274d,2021-04-20 16:48:29,0101000020E610000002A5FCFF538A5E40187253A0A2AC06C0,1125,8,pixel,noaa20,Bahodopi,Morowali,Sulawesi Tengah,2021-04-20 19:42:21.005289,277173
c7391ed0-15f2-44fc-bb0a-cdc5f7bdc43c,2021-04-20 16:48:29,0101000020E610000032AF0200B08A5E40500ACA9F35C806C0,1125,8,pixel,noaa20,Bahodopi,Morowali,Sulawesi Tengah,2021-04-20 19:42:21.005289,277175
3ceffc71-c863-4dc1-9c27-b9183bae48b0,2021-04-20 16:48:29,0101000020E61000009564FC7F45E85C401C0F32A049F00CC0,1125,8,pixel,noaa20,Angsana,Tanahbumbu,Kalimantan Selatan,2021-04-20 19:42:21.005289,277179
78f7159a-2dce-49bb-9cd4-24e87400bc9e,2021-04-20 16:48:29,0101000020E6100000F75C01E033E85C40AD3C793F0BFD0CC0,1125,8,pixel,noaa20,Angsana,Tanahbumbu,Kalimantan Selatan,2021-04-20 19:42:21.005289,277178
32624a5c-dba0-48ce-9ee8-75ea02ed89f2,2021-04-20 16:48:29,0101000020E61000004DFEFEFF05CF5C40CFA55580318B07C0,1125,8,pixel,noaa20,Lokpaikat,Tapin,Kalimantan Selatan,2021-04-20 19:42:21.005289,277176
f837a099-6ef6-40ce-a0ec-0c2ea493dacd,2021-04-20 16:48:29,0101000020E610000032EEFE5FD2CE5C40332F6E40D78807C0,1125,8,pixel,noaa20,Lokpaikat,Tapin,Kalimantan Selatan,2021-04-20 19:42:21.005289,277177
87f792c0-eaa7-420e-a061-5f3c0858f51c,2021-04-20 16:48:29,0101000020E6100000153902C04ADE5D408BAFB0BF7067F1BF,1125,8,pixel,noaa20,Bambalamotu,Mamuju Utara,Sulawesi Barat,2021-04-20 19:42:21.005289,277170
ce557160-84f3-4364-b336-22a1381cca15,2021-04-20 16:48:29,0101000020E6100000290C04E0E3D35D4053463381E83AFBBF,1125,8,pixel,noaa20,Sarudu,Mamuju Utara,Sulawesi Barat,2021-04-20 19:42:21.005289,277171
d5208b0d-87a7-40c6-9771-e11e3538fff8,2021-04-20 16:48:29,0101000020E6100000153902C0CAD35D4047C03280013EFBBF,1125,8,pixel,noaa20,Sarudu,Mamuju Utara,Sulawesi Barat,2021-04-20 19:42:21.005289,277172
3e699e07-c865-484a-a616-a9606b300f28,2021-04-20 16:48:29,0101000020E610000002A5FCFFD3185C40D3EC0D004D4B1EC0,1125,8,pixel,noaa20,Trowulan,Mojokerto,Jawa Timur,2021-04-20 19:42:21.005289,277180
24dcc5f8-96e6-4432-bf57-a4eb76fbdafd,2021-04-20 16:48:29,0101000020E610000025DA02008FFF5F40F510AEFC09D9DE3F,1125,8,pixel,noaa20,Weda Tengah,Halmahera Tengah,Maluku Utara,2021-04-20 19:42:21.005289,277163
3a7f026c-4b16-490d-8945-88065277279f,2021-04-20 16:48:29,0101000020E610000021A801207AD95F40873296E126C0D43F,1125,8,pixel,noaa20,Pulau Makian,Halmahera Selatan,Maluku Utara,2021-04-20 19:42:21.005289,277164
d8e3171f-1392-4909-b647-a404fcba09d1,2021-04-20 18:30:53,0101000020E6100000EFB902C0A79E59405EBCDD9A8D38DFBF,1125,8,cluster,noaa20,Rengat,Indragiri Hulu,Riau,2021-04-20 20:42:20.845137,3295600
c7bc7471-0111-419b-9e78-d20d2dc0a983,2021-04-20 18:30:53,0101000020E61000009996FD5FDA5A59409112F561410AE1BF,1125,8,cluster,noaa20,Kuatan Mudik,Kuantan Singingi,Riau,2021-04-20 20:42:20.845137,3295602
c04218cc-c943-42a1-8092-81356cc43e1c,2021-04-20 18:30:53,0101000020E6100000A36000C0F55C5940E4A0E7C371E8DEBF,1125,8,cluster,noaa20,Kuatan Tengah,Kuantan Singingi,Riau,2021-04-20 20:42:20.845137,3295601
48919c28-cb56-4eb9-b525-7406323b46de,2021-04-20 18:30:53,0101000020E6100000E34A0360B8B7594056943B01875FF9BF,1125,8,cluster,noaa20,Mersam,Batanghari,Jambi,2021-04-20 20:42:20.845137,3295607
4178f612-1f1d-4cff-ab91-2ad397510514,2021-04-20 18:30:53,0101000020E6100000038D04E080C55940B48552416613F5BF,1125,8,cluster,noaa20,Tungkalulu,Tanjung Jabung Barat,Jambi,2021-04-20 20:42:20.845137,3295606
04cb535f-8bc8-4011-99fd-9c78a4a094e0,2021-04-20 18:30:53,0101000020E61000004C59020072D859400AB7BE40F742F3BF,1125,8,cluster,noaa20,Tungkalilir,Tanjung Jabung Barat,Jambi,2021-04-20 20:42:20.845137,3295605
e9d71f2b-9496-4bf8-9b35-7a210fea433e,2021-04-20 18:30:53,0101000020E6100000EFB902C0E7D75940CD8646C19D05F3BF,1125,8,cluster,noaa20,Tungkalilir,Tanjung Jabung Barat,Jambi,2021-04-20 20:42:20.845137,3295604
d5fdef68-1393-4907-8da2-5a3eb1b5c7a2,2021-04-20 18:30:53,0101000020E6100000FCCDFE1FEBD65940BDA4D6A0D4C3F2BF,1125,8,cluster,noaa20,Tungkalilir,Tanjung Jabung Barat,Jambi,2021-04-20 20:42:20.845137,3295603
b63ab45e-da8f-4e70-96b0-f77bca8f5466,2021-04-20 18:30:53,0101000020E6100000C56E0280A1455940D93F911FD89E01C0,1125,8,cluster,noaa20,Pancung Soal,Pesisir Selatan,Sumatera Barat,2021-04-20 20:42:20.845137,3295608
f4db099d-c1c9-48ac-9e3e-3396de3a0348,2021-04-20 18:30:53,0101000020E610000072D8010055005A40B648B97F55E30AC0,1125,8,cluster,noaa20,Talang Ubi,Penukal Abab Lematang Ilir,Sumatera Selatan,2021-04-20 20:42:20.845137,3295609
d0aec9ce-f333-485e-9284-903ae90d21ce,2021-04-20 18:30:53,0101000020E6100000A487040045025A40909B653F20520BC0,1125,8,cluster,noaa20,Rambang Dangku,Muara Enim,Sumatera Selatan,2021-04-20 20:42:20.845137,3295610
205475ba-0c93-4d87-a988-9245ee172236,2021-04-20 18:30:53,0101000020E61000007317FE5FF7325A4009104FC0C06911C0,1125,8,cluster,noaa20,Negara Batin,Way Kanan,Lampung,2021-04-20 20:42:20.845137,3295613
c2c7d44d-c913-4e08-9da8-12e7defba086,2021-04-20 18:30:53,0101000020E610000083DF02E00A345A40AF635400294511C0,1125,8,cluster,noaa20,Negara Batin,Way Kanan,Lampung,2021-04-20 20:42:20.845137,3295612
d39e36a7-9c87-4f4b-acb8-cf2c5c445014,2021-04-20 18:30:53,0101000020E610000028E5FF9F94365A40AB5D34E0031E11C0,1125,8,cluster,noaa20,Pakuan Ratu,Way Kanan,Lampung,2021-04-20 20:42:20.845137,3295611
0017ad92-e4e3-4b91-8168-56d55b82936b,2021-04-20 18:30:53,0101000020E61000007FAD010036945A40D17224C07EC218C0,1125,8,cluster,noaa20,Kibin,Serang,Banten,2021-04-20 20:42:20.845137,3295616
348c4461-089e-4379-810f-ad99f0b730d4,2021-04-20 18:30:53,0101000020E610000083DF02E04AB05A40FAE905C0F4A518C0,1125,8,cluster,noaa20,Kembangan,Jakarta Barat,Dki Jakarta,2021-04-20 20:42:20.845137,3295615
c6936bc2-74e0-45e5-9c15-ff110bfe9cea,2021-04-20 18:30:53,0101000020E6100000730B02D0CDD45A406F2F277004DE18C0,1280,8,cluster,noaa20,Rengasdengklok,Karawang,Jawa Barat,2021-04-20 20:42:20.845137,3295614
12106fa1-4776-43cf-b741-e239fd55e54e,2021-04-20 18:30:53,0101000020E6100000070AFEAFA1B95A40D0F5F9FFA3C419C0,1280,8,cluster,noaa20,Gunungputri,Bogor,Jawa Barat,2021-04-20 20:42:20.845137,3295618
c156397e-d9bb-4ce9-9b54-9d30c2379d6e,2021-04-20 18:30:53,0101000020E6100000038D04E0C0205B4002A5FCFF93821AC0,1125,8,cluster,noaa20,Suranenggala,Cirebon,Jawa Barat,2021-04-20 20:42:20.845137,3295617
736a6f7e-57d7-4e72-bbff-8fafcd785dba,2021-04-20 18:30:53,0101000020E61000001B1000A0337D5B4067BF282071E81BC0,1125,8,cluster,noaa20,Banyuputih,Batang,Jawa Tengah,2021-04-20 20:42:20.845137,3295619
2aa75ed7-23a8-4d9b-884d-876025acfae1,2021-04-20 18:30:53,0101000020E6100000679C02708E9C5B409283F157F12B1EC0,1500,8,cluster,noaa20,Pakem,Sleman,Jawa Tengah,2021-04-20 20:42:20.845137,3295620
b44588fb-f63c-467b-9033-57b00c00656e,2021-04-20 18:30:53,0101000020E6100000B73302E08E395840B93FCD7FFEE51440,1125,8,cluster,noaa20,Ganda Pura,Bireuen,Aceh,2021-04-20 20:42:20.845137,3295596
6cde8799-2ddc-480e-829e-4ac0716943bc,2021-04-20 18:30:53,0101000020E610000074BCFA5F4B16594098AFC37F57EF0040,1125,8,cluster,noaa20,Bagan Sinembah,Rokan Hilir,Riau,2021-04-20 20:42:20.845137,3295597
e89f8ce7-85fe-4dc8-a1dd-25c4f26a0827,2021-04-20 18:30:53,0101000020E6100000DD7F0110F9205940671956AF2AE4FF3F,1280,8,cluster,noaa20,Bagan Sinembah,Rokan Hilir,Riau,2021-04-20 20:42:20.845137,3295598
fa0737b3-c21b-441e-8375-03e4d1cedccf,2021-04-20 18:30:53,0101000020E61000000A48FB1F204F5940736469D065A4BC3F,1125,8,cluster,noaa20,Gunung Sahilan,Kampar,Riau,2021-04-20 20:42:20.845137,3295599
df09efa0-e118-4fa2-a2c9-3441dae01504,2021-04-20 17:36:52,0101000020E6100000A36000C055295E401FEF1B80895724C0,1280,8,cluster,snpp,Pahungalodu,Sumba Timur,Nusa Tenggara Timur,2021-04-20 20:42:20.845137,3295586
1e979a6e-bc27-4180-a7d5-c44a55c88ed3,2021-04-20 17:36:52,0101000020E6100000FC0CFB7F0DDC5F407A6D99801D57F7BF,1125,8,cluster,snpp,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 20:42:20.845137,3295587
3acd92ef-0512-47a9-bb43-162023a14d9e,2021-04-20 17:36:52,0101000020E6100000ABC402805FE85C402CDB45A013FD0CC0,1399,8,cluster,snpp,Angsana,Tanahbumbu,Kalimantan Selatan,2021-04-20 20:42:20.845137,3295593
